repair_queue_type,repair_reasons,reviewId,rating,publishedDate,text,competitor,year,manual_relevance,manual_user_type,primary_complaint_theme,secondary_complaint_theme,manual_complaint_themes,manual_severity,annotation_method,annotation_status
unlabelled_retry,previous_full_run_skipped_or_unlabelled,671278fbbc77f408f3fe5177,1,2024-10-18 17:04:27+00:00,"On reviens d'un séjour à l'hôtel ocean's creek  à  l'île Maurice dans la région de BALACLAVA 
pour ceux qui recherchent le calme ,fuyez car hôtel sous prétexte de faire de l'animation mette de la sono près de la piscine toute la journée ( musique trop fort ) même après que j'aille me plaindre à la réception !  Ils ont rien fait dans ce sens .
Hygiène des escaliers laissent à désiré,  service en chambre ( faut appeler 4 à 5 fois avant d'être pris en considération) 
Mais au niveau des sorties ,je souligne ce point fort quand même ( sortie bateaux sur le river tombeau au top avec le capitaine, bonne expérience,  animateur vélo, quand on a fait une sortie vélo , super sortie animateur très sympa ) 
Je dirais que dommage pour la musique je reviens dessus ! Point à travailler dessus pour cet hôtel qui n'a que 1 an et demi d'exercice ( l'animation devrait etre ponctuel et se tenir au planning soirée tout en respectant tout le monde) 
Au niveau restauration ( repas répétitif) 
Manque de diversité au niveau des menus. 
Mauvaise expérience de notre part ,on ne reviendra plus .",Yelp,2024,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,6a0207948a6b900865c2f4d6,1,2026-05-11 18:45:08+00:00,perfect company at the point of sell ,Yell,2026,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,69a882af86092fb8517b1469,1,2026-03-04 21:06:23+00:00,I've just received a phone bill and I've been charged £17 for 2 phone calls to Yell last month.  Will not be using your services based on this! ,Yell,2026,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,678a6a6d6de6d4d4c16328bb,3,2025-01-17 16:34:21+00:00,"Very helpful and made everything easy to sort my advertisement out thank very much appreciated 
Kindest regards 
Justin ",Yell,2025,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,675ecb07d303d301b32ff512,3,2024-12-15 14:26:47+00:00,He did not call back!!,Yell,2024,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,674368b9482a97b8d439492d,2,2024-11-24 19:56:09+00:00,"Great attention to detail, listened to what we needed and delivered. 
Custombuilt our website to suit.",Yell,2024,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,6a7827bcf947f1dee7784e2c,1,2026-08-09 09:09:48+00:00,"My job was sent to six companies, two rejected it instantly, two ignored it, two replied, then one of those ghosted me. Down to one who made an appointment to visit, rearranged to another day, never turned up despite having my phone number. So, no job done. Checkatrade has chased me up but with no option to say I’ve had no luck, merely assuming job completed or I’ve chosen to cancel, or I’ve gone elsewhere. So rather left high and dry. ",Checkatrade,2026,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,6a7489f7eae629cfadde3878,3,2026-08-06 15:19:51+00:00,Sorry I don't use trustpilot. ,Checkatrade,2026,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,6a6f014429a6d68854e58cb6,2,2026-08-02 10:35:16+00:00,Having booked the handy man service he changed the day once and then didn’t turn up on the new day. When I messaged him the day after he was due to come to say don’t bother coming he apologised but said his daughter was ill. Don’t know why he couldn’t send a message to tell me that rather than me hanging around waiting for him to come,Checkatrade,2026,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,6a6ee4a1977646c9e3a6d181,3,2026-08-02 08:33:05+00:00,Got a great firm to fit the aerial.,Checkatrade,2026,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,6a69faefdccc1da0b79e9560,1,2026-07-29 15:06:55+00:00,The tradesman disappeared with our money. Left the house flooding and other jobs not done. We've tried to resolve this with him but doesn't communicate at all. It's a huge process to complain to Checkatrade and they're not helpful. They make it hard for us customers ,Checkatrade,2026,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,6a5ff6b4c3cd7f2de52e73b7,1,2026-07-22 00:46:12+00:00,"I am very very very unsatisfied with checkatrade because one of their tradesman (Sam from Drain Quick) let me down on Sunday the 19th of July 2026. I messaged him a couple of days before (on his checkatrade page which checkatrade can surly see) asking if he could do Monday (next day) but he said he was going away on Monday but he could squeeze me in for Sunday around midday so i agreed to be at my rental property and told the tenants and the agency about it but he never turned up. All he had to do was, message me if he wanted to cancel the job so i could get someone else to do it.
I tried to put this as a review on checkatrade but they WON'T publish my review either. I only want the other customers to be aware of (Drain Quick). I noticed that only positive reviews get published on checkatrade which goes against the customers.",Checkatrade,2026,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,6a5f5207b8a174560920377e,1,2026-07-21 13:03:35+00:00,I made two bookings with Checkatrade Express. Neither tradesperson turned up although one did ring to apologise. I took two days off work for absolutely nothing. I wasted my time and the pathetic response from their customer service who simply put the blame on the tradespeople rather than taking any responsibility made me even more angry. It made me realise there is no point in using this system at all.,Checkatrade,2026,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,6a5ccab74c6f2d82a81996f7,3,2026-07-19 15:01:43+00:00,My contractor asked me to leave feedback on checkatrade regarding the work that was done. This I did.,Checkatrade,2026,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,6a53bfe2437e294fc685e6a0,1,2026-07-12 18:25:06+00:00,"Can't open bay window, tried to get in touch with Walter from Ark Property care, but he has not replied to emails or texts.",Checkatrade,2026,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,6a4aba6fa674d9ad656000a1,1,2026-07-05 22:11:27+00:00,"First class company,great experience from survey to
installation.Good workmen,arrived on time,completed in time indicated and very tidy workers.
I would not hesitate in recommending them.
Five star company.",Checkatrade,2026,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,6a46b25c700573dedfad7ab6,1,2026-07-02 20:47:56+00:00,"Check a trade 

My personal experience with Checkatrade has been extremely disappointing.

Last year, when work was quiet, I signed up because I believed it was a pay-as-you-go service. I was later charged £36 a month, which wasn’t what I believed I’d agreed to. I contacted them, asked to cancel, and my monthly fee was reduced to £0, so I genuinely believed my account had been closed.

Because I thought it was all over, I deleted the app and blocked their emails.

Fast forward 12 months, and I’ve suddenly started receiving two or three phone calls a day asking me to pay £36 a month because my account had automatically renewed. I had no idea this had happened.

I’ve contacted them repeatedly asking to cancel, but they’ve refused. After several stressful phone calls, the best they offered was to reduce the fee to £12 a month for a service I don’t want, don’t need, and won’t use.

To make matters worse, during a call with a member of the cancellations team today, I felt I was spoken to dismissively and even believed they were sniggering at me while I was trying to explain my situation. That only added to the frustration and stress of the whole experience.

This has been my personal experience, and I’m sharing it so other tradespeople can make sure they fully understand the terms, especially any automatic renewal conditions, before signing up.",Checkatrade,2026,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,6a469e7e49d6206fc822e7cf,2,2026-07-02 19:23:10+00:00,"Lack of contact, eventually saying he'd come back next afternoon to fix a problem he had created but never turned up not called.",Checkatrade,2026,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,6a3e3ffe85a4196bd16cffaf,1,2026-06-26 11:01:50+00:00,"Charged me another £200 for 0 leads for another month.
Warning to contractors and consumers do not use this company. 
",Checkatrade,2026,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,6a390d13fd9e5e8f86113d1e,1,2026-06-22 12:23:15+00:00,"Through Checkatrader an agreement was made with Strathclyde Gas to replace 2 radiators at my property on 22nd June and it was reconfirmed again on 18th June via a WhatsApp message. 
On the morning of 22nd June  the furniture near or around the radiators were rearranged for easy and quick access. 
Strathclyde Gas neither showed up to carry out the scheduled job nor communicated. Their behaviour indicated lack of professionalism and respect for their clients which is totally unacceptable. I am very disappointed. ",Checkatrade,2026,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,6a37d89a72407e077106adab,1,2026-06-21 14:27:06+00:00,DWC Roofing and Home Maintenance ltd After numerous appointments that never materialised and in the end no contact found another contractor who did attend,Checkatrade,2026,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,6a37b20ec2952012ac14a71b,2,2026-06-21 11:42:38+00:00,"Several trades people accepted and messaged about coming to do a quote, made appts but didn't show up, others never answered my messages after accepting. Waste of time",Checkatrade,2026,,,,,,,,unlabelled_retry
unlabelled_retry,previous_full_run_skipped_or_unlabelled,6a3450fcd6a72f4b73561186,1,2026-06-18 22:11:40+00:00,"Since Checkatrade has changed its booking system it’s been diabolical. Now you have to confirm your card before the trade contacts you. Once the job is set up it tells you your card won’t be charged until the job is completed, however it places the money in a ‘pending’ state. Then, stupidly, they decided to try and take the money from my account at 3am the day the job was meant to be carried out. Because of this the bank blocked my card and denied the payment making everything so much harder to get the account unblocked and then pay the tradesperson. I won’t be using Checkatrade again as it’s become shambolic. They also charge more than the tradesperson would if you’d just contacted them directly. Awful.",Checkatrade,2026,,,,,,,,unlabelled_retry
